fips,year,n02
48019,2012,3.9408832
48021,1997,15.357595
48021,2002,9.4765511
48021,2007,8.5937328
48021,2012,6.407578
48023,1997,13.13591
48023,2002,10.854639
48023,2007,9.0865955
48023,2012,6.4335403
48025,1997,16.272783
48025,2002,9.8134489
48025,2007,9.0688839
48025,2012,6.7892666
48027,1997,15.519994
48027,2002,9.5624208
48027,2007,8.4497299
48027,2012,6.2511649
48029,1997,17.854061
48029,2002,13.638197
48029,2007,11.857773
48029,2012,5.301558
48031,1997,15.66731
48031,2002,9.0407038
48031,2007,8.273716
48031,2012,6.1963987
48033,1997,5.5348287
48033,2002,5.1573524
48033,2007,4.7743282
48033,2012,4.9374156
48035,1997,14.987758
48035,2002,9.8041048
48035,2007,8.3266201
48035,2012,5.837163
48037,1997,11.498559
48037,2002,8.1080723
48037,2007,7.1302094
48037,2012,5.7408891
48039,1997,14.641687
48039,2002,10.342965
48039,2007,8.9775705
48039,2012,6.5484576
48041,1997,14.213808
48041,2002,9.610405
48041,2007,8.7751284
48041,2012,6.4465003
48043,1997,4.3395848
48043,2002,3.8512611
48043,2007,4.4255762
48043,2012,4.3974013
48045,1997,7.3242583
48045,2007,6.1049333
48045,2012,6.2986493
48047,1997,17.065363
48047,2002,8.3987207
48047,2007,7.5933223
48047,2012,4.1552434
48049,1997,14.117648
48049,2002,9.3049793
48049,2007,8.1701937
48049,2012,5.8277578
48051,1997,14.85059
48051,2002,9.6869869
48051,2007,8.8261528
48051,2012,6.4884286
48053,1997,14.95542
48053,2002,8.9225979
48053,2007,8.287056
48053,2012,6.454443
48055,1997,15.796101
48055,2002,9.3094902
48055,2007,8.5144901
48055,2012,6.2726641
48057,1997,15.862953
48057,2002,10.085958
48057,2007,9.1906376
48057,2012,6.8207455
48059,1997,13.137588
48059,2002,9.2364378
48059,2007,8.2533808
48059,2012,6.0264907
48063,1997,13.514129
48063,2002,7.9263225
48063,2007,6.9490504
48063,2012,5.4268475
48065,1997,7.3242583
48067,1997,11.845762
48067,2002,7.409585
48067,2007,6.6143112
48067,2012,5.3652849
48069,1997,5.5654459
48069,2002,5.2485976
48069,2007,4.6535416
48069,2012,4.7764349
48071,1997,13.623068
48071,2002,9.7823162
48071,2007,9.3642426
48071,2012,7.0059881
48073,1997,13.021007
48073,2002,8.5878
48073,2007,7.9669914
48073,2012,5.8763781
48075,1997,10.994196
48075,2002,10.482789
48075,2007,8.7400312
48075,2012,6.7355652
48077,1997,12.008812
48077,2002,10.31974
48077,2007,8.9692993
48077,2012,6.3957777
48079,1997,5.568212
48079,2002,5.2568412
48079,2007,4.8033285
48079,2012,5.0003109
48081,1997,12.970849
48081,2002,6.2357197
48081,2007,6.9360375
48081,2012,6.3689532
48083,1997,14.175737
48083,2002,9.2875824
48083,2007,8.3480701
48083,2012,5.8858829
48085,1997,13.674723
48085,2002,10.210891
48085,2007,8.5908012
48085,2012,6.506566
48087,1997,11.391677
48087,2002,11.57859
48087,2007,8.8180256
48087,2012,7.0011783
48089,1997,15.391177
48089,2002,9.962204
48089,2007,9.1550827
48089,2012,6.6862292
48091,1997,16.574123
48091,2002,8.8111601
48091,2007,8.1499033
48091,2012,5.7817903
48093,1997,13.928561
48093,2002,9.2775583
48093,2007,8.1782866
48093,2012,5.7954116
48095,1997,14.482918
48095,2002,9.0079021
48095,2007,8.1498833
48095,2012,5.6719704
48097,1997,12.159858
48097,2002,9.6308155
48097,2007,8.6212301
48097,2012,6.4366832
48099,1997,15.49398
48099,2002,9.7264433
48099,2007,8.6838055
48099,2012,6.343184
48101,1997,12.18393
48101,2002,10.559518
48101,2007,9.4428978
48101,2012,7.2457361
48103,1997,5.5032415
48103,2002,5.0632157
48103,2007,4.62047
48103,2012,4.6984806
48105,1997,16.969431
48105,2002,9.9461527
48105,2007,8.1614323
48105,2012,5.1455116
48107,1997,5.5737486
48107,2002,5.197217
48107,2007,4.7251148
48107,2012,4.8747029
48109,1997,13.986908
48109,2002,10.736444
48109,2007,9.4383688
48109,2012,8.2128382
48113,1997,15.059415
48113,2002,11.32778
48113,2007,9.3855772
48113,2012,6.9840884
48115,1997,5.5339293
48115,2002,5.1546717
48115,2007,4.871448
48115,2012,5.070034
48117,1997,5.9623442
48117,2002,6.431438
48117,2007,5.2980685
48117,2012,6.2986493
48119,1997,12.439585
48119,2002,9.0316677
48119,2007,7.4111891
48119,2012,5.8020043
48121,1997,12.501005
48121,2002,9.7044868
48121,2007,9.1455021
48121,2012,6.740756
48123,1997,16.276466
48123,2002,9.6844254
48123,2007,8.8581161
48123,2012,6.6116014
48125,1997,7.3242583
48125,2007,6.1049333
48125,2012,5.577632
48127,1997,15.415777
48127,2002,7.7008567
48127,2007,6.9695525
48127,2012,4.1027884
48129,1997,11.397287
48129,2002,11.57545
48129,2007,8.8134336
48129,2012,7.3728175
48131,1997,15.36501
48131,2002,7.6374488
48131,2007,6.8737144
48131,2012,4.1053143
48133,1997,13.233705
48133,2002,9.1723509
48133,2007,8.2404528
48133,2012,5.9541368
48135,1997,5.5068121
48135,2002,5.0738578
48135,2007,4.7401857
48135,2012,4.8737283
48137,1997,15.010041
48137,2002,7.3426909
48137,2007,6.7107105
48137,2012,4.0703497
48139,1997,14.32992
48139,2002,10.212277
48139,2007,8.6659546
48139,2012,5.9344368
48141,1997,20.533379
48141,2002,14.870168
48141,2007,13.639493
48141,2012,13.055087
48143,1997,13.981584
48143,2002,9.804574
48143,2007,8.6269197
48143,2012,5.9813743
48145,1997,15.067213
48145,2002,9.4945955
48145,2007,8.2501974
48145,2012,5.93291
48147,1997,12.504519
48147,2002,9.4114609
48147,2007,7.7326112
48147,2012,6.003756
48149,1997,15.450316
48149,2002,9.7336149
48149,2007,8.8084869
48149,2012,6.4698257
48151,1997,12.208722
48151,2002,10.128068
48151,2007,9.7453871
48151,2012,6.8991394
48153,1997,5.915266
48153,2002,6.431438
48153,2007,5.3768263
48153,2012,6.2986493
48155,1997,12.629674
48155,2002,11.326115
48155,2007,10.242016
48155,2012,7.4290462
48157,1997,16.374779
48157,2002,11.10562
48157,2007,10.306812
48157,2012,7.4919376
48159,1997,12.465711
48159,2002,7.9811268
48159,2007,6.9899077
48159,2012,5.3895965
48161,1997,13.797616
48161,2002,9.266839
48161,2007,8.2788467
48161,2012,5.86269
48163,1997,15.769593
48163,2002,8.0258951
48163,2007,7.2394738
48163,2012,4.1279292
48165,1997,5.5334396
48165,2002,5.153213
48165,2007,5.2104969
48165,2012,5.483819
48167,1997,12.375002
48167,2002,9.5359898
48167,2007,9.2286415
48167,2012,6.7866216
48169,1997,5.5625453
48169,2002,5.1792283
48169,2007,4.7544518
48169,2012,4.6430845
48171,1997,14.474507
48171,2002,7.6627645
48171,2007,7.0931778
48171,2012,4.702693
48173,1997,5.521348
48173,2002,5.117177
48173,2007,4.7002831
48173,2012,4.8239474
48175,1997,16.277578
48175,2002,9.916151
48175,2007,9.1578112
48175,2012,6.8803716
48177,1997,16.163048
48177,2002,9.4370251
48177,2007,8.6120386
48177,2012,6.3042722
48179,1997,11.386267
48179,2002,11.572465
48179,2007,8.8077497
48179,2012,7.3651285
48181,1997,12.473919
48181,2002,9.6313744
48181,2007,8.2281322
48181,2012,6.2525902
48183,1997,13.426651
48183,2002,7.7980556
48183,2007,7.5377498
48183,2012,5.682138
48185,1997,14.639217
48185,2002,9.8575859
48185,2007,8.9977188
48185,2012,6.6476941
48187,1997,16.19861
48187,2002,9.0974169
48187,2007,8.2932167
48187,2012,5.9170389
48189,1997,5.5763679
48189,2002,5.2237515
48189,2007,4.7032633
48189,2012,4.84758
48191,1997,12.044526
48191,2002,11.578073
48191,2007,7.9435725
48191,2012,6.6613412
48193,1997,13.71909
48193,2002,9.0653467
48193,2007,7.8734641
48193,2012,5.6191173
48195,1997,8.5833616
48197,1997,12.528483
48197,2002,11.333969
48197,2007,10.189577
48197,2012,7.4307437
48199,1997,11.668498
48199,2002,9.1321259
48199,2007,8.6166725
48199,2012,6.3837686
48201,1997,19.816494
48201,2002,12.634108
48201,2007,12.091662
48201,2012,9.0714455
48203,1997,11.841833
48203,2002,7.0721288
48203,2007,6.7617569
48203,2012,5.4144206
48207,1997,13.328242
48207,2002,11.173333
48207,2007,9.6309462
48207,2012,6.6947265
48209,1997,15.294095
48209,2002,9.0602388
48209,2007,8.3809137
48209,2012,6.2354774
48211,1997,11.364149
48211,2002,9.368433
48211,2007,7.3630166
48211,2012,6.9289379
48213,1997,14.572757
48213,2002,8.8266439
48213,2007,7.9706359
48213,2012,5.7949524
48217,1997,15.427128
48217,2002,10.176411
48217,2007,8.7010317
48217,2012,5.9699564
48219,1997,5.5585809
48219,2002,5.2281384
48219,2007,4.810504
48219,2012,5.003613
48221,1997,13.825062
48221,2002,9.8677187
48221,2007,8.8989239
48221,2012,6.2091918
48223,1997,12.519528
48223,2002,8.6411285
48223,2007,7.2128644
48223,2012,5.5850339
48225,1997,13.323478
48225,2002,9.2613831
48225,2007,8.5106802
48225,2012,6.2457805
48227,1997,5.5271568
48227,2002,5.1344881
48227,2007,4.7398553
48227,2012,4.8840551
48229,1997,15.157037
48229,2002,11.708463
48229,2007,10.602211
48229,2012,9.2721415
48231,1997,12.911808
48231,2002,9.2444258
48231,2007,6.360323
48231,2012,5.3407669
48233,1997,7.3242583
48235,1997,14.684118
48235,2002,7.7661715
48235,2007,6.9438667
48235,2012,4.9275484
48237,1997,13.16188
48237,2002,10.185824
48237,2007,8.9799976
48237,2012,6.3638277
48239,1997,15.636215
48239,2002,10.0917
48239,2007,9.105958
48239,2012,6.7575665
48241,1997,10.841304
48241,2002,8.8219528
48241,2007,8.4301891
48241,2012,6.3001361
48243,1997,14.055097
48243,2002,10.828107
48243,2007,9.736084
48243,2012,8.6269894
48245,1997,10.547381
48245,2002,8.9645948
48245,2007,7.9321933
48245,2012,5.5979733
48247,1997,17.060812
48247,2002,8.4090176
48247,2007,7.6062832
48247,2012,4.15482
48249,1997,15.324018
48249,2002,7.6000948
48249,2007,6.3695345
48249,2012,3.6711774
48251,1997,13.968666
48251,2002,10.162797
48251,2007,8.9900026
48251,2012,6.1900058
48253,1997,13.097502
48253,2002,10.353782
48253,2007,9.0262909
48253,2012,6.5941401
48255,1997,16.355354
48255,2002,9.4858789
48255,2007,8.6367846
48255,2012,6.3847609
48257,1997,14.387938
48257,2002,7.7239971
48257,2007,6.1379199
48257,2012,5.0525346
48259,1997,15.747753
48259,2002,7.6057873
48259,2007,6.9971418
48259,2012,4.6811309
48261,1997,17.061733
48261,2002,8.3853846
48261,2007,7.5850296
48261,2012,4.1532412
48263,1997,14.766735
48263,2002,12.301517
48263,2007,9.8057489
48263,2012,7.2705102
48265,1997,15.07173
48265,2002,7.2356248
48265,2007,6.5086408
48265,2012,3.8907504
48267,1997,14.758702
48267,2002,7.1343246
48267,2007,6.2578015
48267,2012,3.8042998
48269,1997,11.844625
48269,2002,10.207036
48269,2007,9.8980026
48269,2012,7.2758331
48271,1997,15.190509
48271,2002,7.5054536
48271,2007,6.8338647
48271,2012,4.0839419
48273,1997,17.076679
48273,2002,8.3940725
48273,2007,6.8048129
48273,2012,3.6577497
48275,1997,13.162648
48275,2002,11.320093
48275,2007,10.150181
48275,2012,7.1416068
48277,1997,12.137315
48277,2002,9.0228844
48277,2007,7.5029421
48277,2012,5.8797574
48279,1997,5.5641389
48279,2002,5.2447033
48279,2007,4.7164502
48279,2012,4.8714743
48281,1997,15.005276
48281,2002,9.0958261
48281,2007,7.9074016
48281,2012,5.8277488
48283,1997,15.545307
48283,2002,7.7970495
48283,2007,7.0269618
48283,2012,4.1146221
48285,1997,15.959358
48285,2002,9.9191456
48285,2007,8.9808655
48285,2012,6.5720191
48287,1997,15.343393
48287,2002,9.6750822
48287,2007,8.7674465
48287,2012,6.4767957
48289,1997,13.801437
48289,2002,9.341258
48289,2007,8.4700651
48289,2012,6.1346021
48291,1997,14.20447
48291,2002,10.026694
48291,2007,9.4865065
48291,2012,7.079525
48293,1997,14.42467
48293,2002,9.3420582
48293,2007,8.2393522
48293,2012,5.8265467
48295,1997,11.33392
48295,2002,9.189662
48295,2007,7.2134418
48295,2012,6.878653
48297,1997,17.956322
48297,2002,9.4076424
48297,2007,8.701045
48297,2012,6.3902054
48299,1997,14.311003
48299,2002,8.6572113
48299,2007,7.7605982
48299,2012,5.75563
48301,1997,12.640477
48301,2002,9.587285
48301,2007,8.2218742
48301,2012,7.2744193
48303,1997,5.55125
48303,2002,5.2062907
48303,2007,4.7779326
48303,2012,4.9527669
48305,1997,5.5432606
48305,2002,5.1824808
48305,2007,4.8246965
48305,2012,5.0129089
48307,1997,14.211887
48307,2002,9.1146336
48307,2007,8.2646236
48307,2012,5.8137012
48309,1997,15.697655
48309,2002,9.7717934
48309,2007,7.7807832
48309,2012,5.5056515
48311,1997,15.617681
48311,2002,7.8087635
48311,2007,6.6808333
48311,2012,3.8079145
48313,1997,14.004413
48313,2002,9.5055532
48313,2007,8.6812983
48313,2012,6.3501401
48315,1997,10.547174
48315,2002,6.7048392
48315,2007,6.2872891
48315,2012,5.1400208
48317,1997,5.5234165
48317,2002,5.1233416
48317,2007,4.801487
48317,2012,4.968421
48319,1997,14.391736
48319,2002,8.5122585
48319,2007,7.8141351
48319,2012,5.45784
48321,1997,15.092298
48321,2002,10.116929
48321,2007,9.1206579
48321,2012,6.7426786
48323,1997,15.261533
48323,2002,7.5730596
48323,2007,6.8752284
48323,2012,4.0909495
48325,1997,15.890704
48325,2002,8.2057171
48325,2007,7.4644113
48325,2012,4.1304197
48327,1997,14.783221
48327,2002,7.7833238
48327,2007,7.3297801
48327,2012,4.8077178
48329,1997,5.5156913
48329,2002,5.1003194
48329,2007,4.7576218
48329,2012,4.9029412
48331,1997,14.860719
48331,2002,9.4991932
48331,2007,8.5011396
48331,2012,6.2448125
48333,1997,14.009661
48333,2002,8.8569126
48333,2007,7.8092747
48333,2012,5.6140747
48335,1997,4.3395848
48335,2002,3.8512611
48335,2007,4.792222
48335,2012,4.5084052
48337,1997,12.288031
48337,2002,10.086992
48337,2007,8.9658566
48337,2012,6.4102373
48339,1997,15.229136
48339,2002,9.7424994
48339,2007,8.8560848
48339,2012,6.6288867
48343,1997,12.121882
48343,2002,7.7496901
48343,2007,6.8447089
48343,2012,5.4147964
48345,1997,7.3242583
48345,2007,6.1049333
48345,2012,5.5449033
48347,1997,12.733639
48347,2002,8.9110441
48347,2007,8.3169889
48347,2012,6.1264863
48349,1997,15.253459
48349,2002,9.6170559
48349,2007,8.3940687
48349,2012,5.2058492
48351,1997,10.426629
48351,2002,8.7166109
48351,2007,8.429245
48351,2012,6.3533816
48353,1997,11.257756
48353,2002,8.9225855
48353,2007,8.8739519
48353,2012,6.7897611
48355,1997,16.183477
48355,2002,10.200839
48355,2007,9.2853603
48355,2012,6.9033356
48357,1997,11.352763
48357,2002,11.565818
48357,2007,8.796566
48357,2012,7.3499985
48359,2007,6.1049333
48359,2012,6.2986493
48361,1997,9.7511482
48361,2002,8.0426979
48361,2007,7.7162914
48361,2012,5.8284125
48363,1997,13.523946
48363,2002,10.236355
48363,2007,8.9944801
48363,2012,6.2856431
48365,1997,13.056942
48365,2002,8.2757063
48365,2007,7.9034023
48365,2012,5.946517
48367,1997,13.734028
48367,2002,10.396587
48367,2007,9.4718599
48367,2012,6.4844193
48369,1997,5.5726247
48369,2002,5.2699928
48369,2007,4.6346397
48369,2012,4.7505131
48371,1997,5.4997673
48371,2002,5.0528626
48371,2007,4.5142579
48371,2012,4.5348182
48373,1997,13.27724
48373,2002,9.5142565
48373,2007,8.7728291
48373,2012,6.5216455
48375,2007,6.1049333
48375,2012,6.2986493
48377,1997,15.667876
48377,2002,11.439308
48377,2007,10.382527
48377,2012,9.2647066
48379,1997,13.899795
48379,2002,8.5819216
48379,2007,7.1308179
48379,2012,5.4908767
48381,2007,6.1049333
48381,2012,6.2986493
48383,1997,5.5178738
48383,2002,5.106823
48383,2007,4.6325359
48383,2012,4.7221675
48385,1997,15.177999
48385,2002,7.4544163
48385,2007,6.8252735
48385,2012,4.0766406
48387,1997,11.950789
48387,2002,8.961277
48387,2007,7.4480472
48387,2012,5.9359746
48389,1997,13.307022
48389,2002,10.20658
48389,2007,8.9389668
48389,2012,7.9186115
48391,1997,16.230106
48391,2002,10.080021
48391,2007,9.2927322
48391,2012,6.9804068
48393,1997,11.372726
48393,2002,11.569812
48393,2007,8.8029413
48393,2012,7.358623
48395,1997,14.595584
48395,2002,9.4113436
48395,2007,8.525425
48395,2012,6.2061896
48397,1997,14.382953
48397,2002,9.8716974
48397,2007,8.0888319
48397,2012,6.1208358
48399,1997,13.541928
48399,2002,9.9821758
48399,2007,8.7997103
48399,2012,6.3004179
48401,1997,12.948104
48401,2002,8.1610546
48401,2007,7.8161631
48401,2012,5.8291626
48403,1997,11.067455
48403,2002,8.8202314
48403,2007,8.2761164
48403,2012,6.2309785
48405,1997,11.752534
48405,2002,9.1192608
48405,2007,8.3976994
48405,2012,6.2694149
48407,1997,13.989575
48407,2002,9.7428045
48407,2007,8.9475155
48407,2012,6.6677175
48409,1997,16.207083
48409,2002,10.167416
48409,2007,9.4159441
48409,2012,7.0829492
48411,1997,14.012449
48411,2002,8.7800083
48411,2007,7.8782959
48411,2012,5.6644311
48413,1997,14.720179
48413,2002,7.1422458
48413,2007,6.5162382
48413,2012,4.0583653
48415,1997,5.1859303
48415,2002,3.8512611
48415,2007,4.8194051
48415,2012,4.545414
48417,1997,13.179518
48417,2002,9.9714346
48417,2007,8.6778946
48417,2012,6.1865878
48419,1997,12.164144
48419,2002,9.0309772
48419,2007,8.4182234
48419,2012,6.3272777
48423,1997,13.500158
48423,2002,7.2809472
48423,2007,6.8749061
48423,2012,5.1073885
48425,1997,13.963553
48425,2002,9.7937145
48425,2007,8.6240454
48425,2012,5.9799318
48427,2002,5.1515684
48427,2007,4.0359416
48427,2012,4.3231497
48429,1997,13.129625
48429,2002,10.137128
48429,2007,8.8305693
48429,2012,6.2341127
48431,1997,4.3395848
48431,2002,3.8512611
48431,2007,4.753407
48431,2012,4.4879923
48433,1997,13.659747
48433,2002,11.249545
48433,2007,10.088487
48433,2012,7.2662768
48435,1997,14.835855
48435,2002,7.2258277
48435,2007,6.5936909
48435,2012,4.0636725
48437,1997,5.9181452
48437,2002,6.431438
48437,2007,5.3465681
48437,2012,6.2986493
48439,1997,14.611425
48439,2002,11.021304
48439,2007,10.625346
48439,2012,7.4727659
48441,1997,13.084712
48441,2002,10.279762
48441,2007,8.9611778
48441,2012,6.5616517
48443,1997,4.3395848
48443,2002,3.8512611
48443,2007,4.5478296
48443,2012,4.5400105
48445,1997,5.5474558
48445,2002,5.194984
48445,2007,4.9279013
48445,2012,5.153852
48447,1997,13.295481
48447,2002,10.843405
48447,2007,9.1202278
48447,2012,6.3982248
48449,1997,11.775407
48449,2002,8.1177568
48449,2007,7.0556197
48449,2012,5.5240707
48451,1997,14.597598
48451,2002,7.0618215
48451,2007,6.3813372
48451,2012,4.5551424
48453,1997,14.083745
48453,2002,8.0713797
48453,2007,7.4345279
48453,2012,6.1902633
48455,1997,13.400048
48455,2002,9.451951
48455,2007,8.7337904
48455,2012,6.4600453
48457,1997,11.773448
48457,2002,9.228426
48457,2007,8.6277771
48457,2012,6.406064
48459,1997,11.71508
48459,2002,7.5102811
48459,2007,6.8375502
48459,2012,5.2682695
48461,1997,5.509922
48461,2002,5.0831251
48461,2007,4.6226811
48461,2012,4.7042589
48463,1997,15.418632
48463,2002,7.6832352
48463,2007,7.0038443
48463,2012,4.0951729
48465,1997,15.045405
48465,2002,7.3960013
48465,2007,6.7334776
48465,2012,4.0765853
48467,1997,15.68571
48467,2002,8.8601274
48467,2007,7.7818141
48467,2012,5.8053551
48469,1997,15.925666
48469,2002,9.9468355
48469,2007,9.0063953
48469,2012,6.6752057
48471,1997,14.151299
48471,2002,9.615447
48471,2007,8.8422604
48471,2012,6.5344887
48473,1997,15.114128
48473,2002,10.298312
48473,2007,9.4606752
48473,2012,6.983871
48475,1997,11.73837
48475,2002,8.9916458
48475,2007,7.1077785
48475,2012,6.7665958
48477,1997,14.683135
48477,2002,9.9811888
48477,2007,9.1465149
48477,2012,6.7444072
48479,1997,17.053295
48479,2002,8.4327669
48479,2007,7.6333756
48479,2012,4.1546483
48481,1997,15.143888
48481,2002,10.293237
48481,2007,9.3721285
48481,2012,6.88731
48483,1997,11.3845
48483,2002,11.574853
48483,2007,8.8105783
48483,2012,7.3689551
48485,1997,12.302849
48485,2002,10.841743
48485,2007,9.1062326
48485,2012,6.4991441
48487,1997,12.551299
48487,2002,10.892096
48487,2007,9.2743454
48487,2012,6.8066225
48489,2002,5.1515684
48489,2007,4.0359416
48489,2012,4.3231497
48491,1997,13.900029
48491,2002,8.245039
48491,2007,7.559114
48491,2012,6.1751366
48493,1997,16.564819
48493,2002,8.7099905
48493,2007,7.8490496
48493,2012,5.7347693
48495,1997,14.629596
48495,2002,10.578399
48495,2007,8.4999161
48495,2012,7.8138461
48497,1997,13.096795
48497,2002,10.032815
48497,2007,9.202467
48497,2012,6.5423613
48499,1997,14.108181
48499,2002,7.9984121
48499,2007,6.9746866
48499,2012,5.3437138
48501,1997,5.5503979
48501,2002,5.2037516
48501,2007,5.1410742
48501,2012,5.4171438
48503,1997,13.05761
48503,2002,10.12777
48503,2007,8.7528267
48503,2012,6.2854056
48505,1997,17.050568
48505,2002,8.4079285
48505,2007,7.6143136
48505,2012,4.1521688
48507,1997,15.448508
48507,2002,7.727468
48507,2007,7.0108743
48507,2012,4.1021109
49001,1997,24.284395
49001,2002,16.737823
49001,2007,16.027012
49001,2012,9.4571447
49003,1997,22.899345
49003,2002,23.796707
49003,2007,16.343634
49003,2012,8.6801672
49005,1997,22.825188
49005,2002,23.177082
49005,2007,12.857661
49005,2012,10.752302
49007,1997,23.9958
49007,2002,24.291639
49007,2007,18.490591
49007,2012,4.5258312
49009,1997,23.928995
49009,2002,24.191814
49009,2007,11.999469
49009,2012,4.5438786
49011,1997,22.846079
49011,2002,23.43475
49011,2007,19.241608
49011,2012,10.64488
49013,1997,23.97624
49013,2002,24.245729
49013,2007,14.483152
49013,2012,5.283988
49015,1997,23.990011
49015,2002,24.279596
49015,2007,18.448524
49015,2012,6.4576516
49017,1997,23.920034
49017,2002,16.030552
49017,2007,14.196939
49017,2012,6.678524
49019,1997,16.665447
49019,2002,19.330276
49019,2007,12.800641
49019,2012,5.5345893
49021,1997,24.907049
49021,2002,12.244999
49021,2007,12.531693
49021,2012,8.7182884
49023,1997,24.026161
49023,2002,24.310261
49023,2007,19.123161
49023,2012,8.9227781
49025,1997,34.762581
49025,2002,11.105548
49025,2007,9.3462315
49025,2012,7.1520929
49027,1997,23.991957
49027,2002,22.444639
49027,2007,17.694647
49027,2012,9.7970114
49029,1997,23.282103
49029,2002,24.078911
49029,2007,17.262177
49029,2012,9.0019503
49031,1997,23.98122
49031,2002,21.814192
49031,2007,19.643442
49031,2012,8.8023186
49033,1997,22.985846
49033,2002,24.063181
49033,2007,12.300792
49033,2012,6.2210336
49035,1997,24.795391
49035,2002,24.487255
49035,2007,20.658871
49035,2012,11.77164
49037,1997,7.2437878
49037,2002,10.910167
49037,2007,8.6986465
49037,2012,5.4610682
49039,1997,24.007893
49039,2002,24.312115
49039,2007,18.844078
49039,2012,7.770432
49041,1997,23.990515
49041,2002,22.543747
49041,2007,18.083693
49041,2012,7.9369221
49043,1997,23.649773
49043,2002,24.112776
49043,2007,16.349651
49043,2012,7.6168361
49045,1997,23.641121
49045,2002,24.250023
49045,2007,19.385284
49045,2012,9.9598541
49047,1997,23.954416
49047,2002,24.221697
49047,2007,13.114432
49047,2012,5.0557814
49049,1997,23.860704
49049,2002,24.678238
49049,2007,19.812599
49049,2012,12.57049
49051,1997,23.850462
49051,2002,24.334133
49051,2007,17.751316
49051,2012,8.3076906
49053,1997,34.762581
49053,2002,11.009787
49053,2007,8.7987146
49053,2012,7.964787
49055,1997,23.9795
49055,2002,21.275179
49055,2007,19.08733
49055,2012,7.235517
49057,1997,23.168602
49057,2002,26.800037
49057,2007,22.536016
49057,2012,13.516704
50001,1997,15.676203
50001,2002,13.943638
50001,2007,10.773161
50001,2012,7.9537568
50003,1997,17.980249
50003,2002,16.878429
50003,2007,12.5713
50003,2012,9.4963665
50005,1997,15.364903
50005,2002,13.881279
50005,2007,10.454407
50005,2012,7.9838881
50007,1997,16.287525
50007,2002,11.639523
50007,2007,10.842659
50007,2012,7.0829129
50009,1997,15.355044
50009,2002,13.965488
50009,2007,10.263778
50009,2012,8.2586288
50011,1997,16.112574
50011,2002,13.442904
50011,2007,10.659568
50011,2012,7.955677
50013,1997,14.533567
50013,2002,11.628348
50013,2007,9.7302456
50013,2012,6.8175097
50015,1997,15.707664
50015,2002,13.566729
50015,2007,10.573728
50015,2012,7.7809138
50017,1997,15.655299
50017,2002,14.003009
50017,2007,10.669441
50017,2012,8.1872692
50019,1997,15.414221
50019,2002,13.813831
50019,2007,10.343836
50019,2012,8.1805363
50021,1997,14.519161
50021,2002,14.076731
50021,2007,10.95157
50021,2012,7.9660826
50023,1997,15.458971
50023,2002,13.64974
50023,2007,10.525819
50023,2012,7.8760409
50025,1997,17.875309
50025,2002,16.598932
50025,2007,12.183275
50025,2012,9.4349718
50027,1997,15.717141
50027,2002,14.550488
50027,2007,10.955029
50027,2012,8.4726753
51001,1997,18.468946
51001,2002,17.39496
51001,2007,13.268586
51001,2012,9.6488667
51003,1997,16.820072
51003,2002,15.446646
51003,2007,11.863595
51003,2012,8.9697304
51005,1997,16.230003
51005,2002,14.935235
51005,2007,11.384272
51005,2012,8.8363428
51007,1997,16.785429
51007,2002,16.320221
51007,2007,12.078868
51007,2012,8.7976542
51009,1997,16.45587
51009,2002,15.429334
51009,2007,11.721833
51009,2012,8.7092934
51011,1997,16.636768
51011,2002,16.054335
51011,2007,11.979808
51011,2012,8.8345327
51013,1997,19.975586
51013,2002,19.246235
51013,2007,14.028225
51013,2012,11.62056
51015,1997,16.850576
51015,2002,15.188766
51015,2007,11.632575
51015,2012,8.89991
51017,1997,16.785732
51017,2002,15.169098
51017,2007,11.577765
51017,2012,9.0193081
51019,1997,15.413687
51019,2002,14.989211
51019,2007,11.206546
51019,2012,8.2375364
51021,1997,15.358628
51021,2002,13.533561
51021,2007,10.682212
51021,2012,8.3183908
51023,1997,15.204096
51023,2002,14.685556
51023,2007,11.187494
51023,2012,8.1448565
51025,1997,16.95389
51025,2002,16.405592
51025,2007,12.074656
51025,2012,8.7908859
51027,1997,17.031509
51027,2002,14.160004
51027,2007,11.059274
51027,2012,8.1773872
51029,1997,16.733322
51029,2002,16.020096
51029,2007,12.102278
51029,2012,8.9827814
51031,1997,16.560482
51031,2002,15.992517
51031,2007,11.909726
51031,2012,8.9123878
51033,1997,15.764807
51033,2002,15.325561
51033,2007,12.357716
51033,2012,9.1721039
51035,1997,15.456891
51035,2002,13.972361
51035,2007,10.666143
51035,2012,8.1422405
51036,1997,15.923613
51036,2002,15.465811
51036,2007,11.122433
51036,2012,7.9513502
51037,1997,16.90209
51037,2002,16.307539
51037,2007,12.107736
51037,2012,8.940136
51041,1997,17.080849
51041,2002,16.468302
51041,2007,12.067412
51041,2012,8.7734919
51043,1997,17.182968
51043,2002,15.605712
51043,2007,12.073591
51043,2012,9.2370415
51045,1997,14.796585
51045,2002,14.100202
51045,2007,10.871542
51045,2012,7.7904067
51047,1997,17.076475
51047,2002,15.800136
51047,2007,12.214746
51047,2012,9.2990179
51049,1997,16.763382
51049,2002,16.174438
51049,2007,12.147918
51049,2012,8.9031992
51051,1997,16.317698
51051,2002,13.99304
51051,2007,11.081661
51051,2012,8.245944
51053,1997,16.485582
51053,2002,16.047142
51053,2007,11.660541
