fips,year,s02
12011,1997,2.3566477
12011,2002,1.403825
12011,2007,.49685559
12011,2012,.19232555
12013,1997,3.6447227
12013,2002,2.3114624
12013,2007,2.0991876
12013,2012,1.1643012
12015,1997,3.5150845
12015,2002,2.8648453
12015,2007,1.340054
12015,2012,.46854627
12017,1997,3.4882379
12017,2002,2.9841402
12017,2007,1.5040956
12017,2012,.51193112
12019,1997,2.4634776
12019,2002,2.5217702
12019,2007,1.4132816
12019,2012,.45911247
12021,1997,3.3815069
12021,2002,2.7167416
12021,2007,1.1465636
12021,2012,.38757205
12023,1997,2.723166
12023,2002,2.899894
12023,2007,1.6735879
12023,2012,.84147936
12027,1997,3.725749
12027,2002,2.941654
12027,2007,1.3614308
12027,2012,.48285335
12029,1997,3.1281276
12029,2002,2.9212928
12029,2007,1.543704
12029,2012,.5920915
12031,1997,1.7862653
12031,2002,1.8984588
12031,2007,1.0443738
12031,2012,.12606233
12033,1997,4.2767529
12033,2002,2.4138904
12033,2007,2.4777601
12033,2012,1.1316578
12035,1997,2.7740726
12035,2002,2.6455209
12035,2007,1.4178638
12035,2012,.51258665
12037,1997,3.3479724
12037,2002,2.9197772
12037,2007,1.6987425
12037,2012,.55286628
12039,1997,2.332021
12039,2002,2.6304679
12039,2007,1.7733163
12039,2012,.7746833
12041,1997,3.0240161
12041,2002,2.8980262
12041,2007,1.5645905
12041,2012,.65602225
12043,1997,3.4226837
12043,2002,2.703644
12043,2007,1.1548169
12043,2012,.40432417
12045,1997,3.7886846
12045,2002,2.2305894
12045,2007,1.8988835
12045,2012,.92601252
12047,1997,2.7300291
12047,2002,3.0421448
12047,2007,1.8165118
12047,2012,1.0467358
12049,1997,3.9190052
12049,2002,3.0261161
12049,2007,1.3930781
12049,2012,.46639565
12051,1997,3.3953037
12051,2002,2.688282
12051,2007,1.1178386
12051,2012,.38881841
12053,1997,3.799938
12053,2002,3.1020958
12053,2007,1.5417037
12053,2012,.50990087
12055,1997,3.7375176
12055,2002,2.9118941
12055,2007,1.2929875
12055,2012,.44429201
12057,1997,4.9072838
12057,2002,3.8270628
12057,2007,1.8317808
12057,2012,.65380704
12059,1997,3.7935169
12059,2002,2.3869843
12059,2007,2.2262766
12059,2012,1.1517242
12061,1997,3.277663
12061,2002,2.6015818
12061,2007,1.1022846
12061,2012,.36800501
12063,1997,3.6079826
12063,2002,2.3024995
12063,2007,2.0944726
12063,2012,1.1569923
12065,1997,2.907192
12065,2002,3.0520966
12065,2007,1.7952206
12065,2012,.79958427
12067,1997,2.967072
12067,2002,2.9385965
12067,2007,1.6270763
12067,2012,.75934637
12069,1997,3.2551708
12069,2002,2.7499771
12069,2007,1.3406765
12069,2012,.4563615
12071,1997,3.5296726
12071,2002,2.8307922
12071,2007,1.2520331
12071,2012,.4309741
12073,1997,2.2525668
12073,2002,2.5441711
12073,2007,1.6668584
12073,2012,.71752936
12075,1997,3.2110977
12075,2002,2.9073505
12075,2007,1.5099022
12075,2012,.54005301
12077,1997,2.8371234
12077,2002,2.0216343
12077,2007,1.5058677
12077,2012,.60105902
12079,1997,3.0156629
12079,2002,3.0584958
12079,2007,1.7461827
12079,2012,.80366635
12081,1997,3.5569034
12081,2002,2.7971871
12081,2007,1.4037434
12081,2012,.50055355
12083,1997,3.2003901
12083,2002,2.839385
12083,2007,1.4528338
12083,2012,.49610239
12085,1997,3.1712227
12085,2002,2.4764128
12085,2007,1.0039761
12085,2012,.36519551
12086,1997,2.0003302
12086,2002,1.9198645
12086,2007,.33940592
12086,2012,.1580566
12087,1997,1.4066833
12087,2002,1.2317129
12087,2007,.23853461
12087,2012,.10456534
12089,1997,2.4087369
12089,2002,2.9914958
12089,2007,1.7007283
12089,2012,.57410431
12091,1997,4.2090926
12091,2002,2.2629707
12091,2007,2.25687
12091,2012,.97094685
12093,1997,3.4923694
12093,2002,2.7300534
12093,2007,1.1592808
12093,2012,.41150638
12095,1997,2.4736912
12095,2002,1.9014165
12095,2007,.86547977
12095,2012,.23881191
12097,1997,3.3581619
12097,2002,2.7552595
12097,2007,1.2457783
12097,2012,.43490931
12099,1997,2.6522579
12099,2002,1.9975684
12099,2007,.72091663
12099,2012,.30124262
12101,1997,3.9902205
12101,2002,3.1667306
12101,2007,1.5664992
12101,2012,.50930184
12103,1997,3.608098
12103,2002,3.3256183
12103,2007,1.6183047
12103,2012,.4349429
12105,1997,3.9984531
12105,2002,3.1514022
12105,2007,1.4372555
12105,2012,.53671318
12107,1997,2.4558048
12107,2002,2.3468428
12107,2007,1.3712453
12107,2012,.4809688
12109,1997,2.5373802
12109,2002,2.5632384
12109,2007,1.427201
12109,2012,.48294359
12111,1997,3.3130202
12111,2002,2.589906
12111,2007,1.0688537
12111,2012,.38359407
12113,1997,4.3037071
12113,2002,2.3942542
12113,2007,2.6699762
12113,2012,1.2999461
12115,1997,3.1176984
12115,2002,2.7375727
12115,2007,1.342152
12115,2012,.48829335
12117,1997,2.7352667
12117,2002,2.2062387
12117,2007,1.0343125
12117,2012,.31486908
12119,1997,3.5021017
12119,2002,2.9523926
12119,2007,1.4625326
12119,2012,.49763021
12121,1997,2.882452
12121,2002,2.9512041
12121,2007,1.6976652
12121,2012,.88394952
12123,1997,3.1075556
12123,2002,2.9364703
12123,2007,1.6239766
12123,2012,.6697318
12125,1997,2.7276657
12125,2002,2.7783463
12125,2007,1.5444726
12125,2012,.63029695
12127,1997,2.9845412
12127,2002,2.6350446
12127,2007,1.2904751
12127,2012,.44617686
12129,1997,3.1414306
12129,2002,3.0930624
12129,2007,1.7739615
12129,2012,.70857853
12131,1997,3.9929848
12131,2002,2.0514507
12131,2007,2.1227136
12131,2012,.88002509
12133,1997,3.7680984
12133,2002,2.2611814
12133,2007,2.0995381
12133,2012,1.110985
13001,1997,2.3917921
13001,2002,2.765728
13001,2007,1.9664778
13001,2012,.86764592
13003,1997,2.4053831
13003,2002,2.8421693
13003,2007,1.9278234
13003,2012,.90854681
13005,1997,2.3569529
13005,2002,2.759913
13005,2007,1.9451623
13005,2012,.84648269
13007,1997,2.6166434
13007,2002,2.7118132
13007,2007,2.000885
13007,2012,.81995779
13009,1997,3.9760439
13009,2002,3.4811156
13009,2007,2.7234175
13009,2012,1.0297283
13011,1997,5.035346
13011,2002,3.6376381
13011,2007,3.0677068
13011,2012,1.4188044
13013,1997,4.9152374
13013,2002,3.6293666
13013,2007,3.1327522
13013,2012,1.4535009
13015,1997,4.6887627
13015,2002,3.3950787
13015,2007,3.3795936
13015,2012,1.2916114
13017,1997,2.4814165
13017,2002,2.8123302
13017,2007,1.9967813
13017,2012,.94683826
13019,1997,2.3572383
13019,2002,2.8588889
13019,2007,1.9418006
13019,2012,.92256302
13021,1997,3.7129807
13021,2002,3.3400033
13021,2007,2.2740331
13021,2012,1.1434388
13023,1997,3.17448
13023,2002,2.731354
13023,2007,2.0760949
13023,2012,.91578811
13025,1997,2.2072465
13025,2002,2.7683358
13025,2007,1.744526
13025,2012,.76702183
13027,1997,2.1202164
13027,2002,2.7194691
13027,2007,1.7192361
13027,2012,.86259025
13029,1997,2.4589274
13029,2002,2.8592081
13029,2007,1.9558729
13029,2012,1.1155881
13031,1997,2.3212698
13031,2002,2.6401556
13031,2007,1.9300063
13031,2012,.86270672
13033,1997,3.1374774
13033,2002,2.6036344
13033,2007,1.8951983
13033,2012,.75018352
13035,1997,4.4015393
13035,2002,3.4221728
13035,2007,2.9324071
13035,2012,1.0261159
13037,1997,2.8815093
13037,2002,2.8735645
13037,2007,2.2858753
13037,2012,.97116351
13039,1997,2.1809227
13039,2002,3.120101
13039,2007,1.8338932
13039,2012,.73460692
13043,1997,2.2975976
13043,2002,2.6145546
13043,2007,1.923035
13043,2012,.82441312
13045,1997,4.669188
13045,2002,3.5016954
13045,2007,3.2844975
13045,2012,1.2024871
13047,1997,5.7131233
13047,2002,4.1960773
13047,2007,3.8139844
13047,2012,1.8137616
13049,1997,2.3643794
13049,2002,2.8164039
13049,2007,1.6249858
13049,2012,.66556358
13051,1997,2.9012113
13051,2002,3.2131166
13051,2007,2.2777288
13051,2012,1.8211762
13053,1997,4.1446557
13053,2002,2.8780799
13053,2007,2.5290489
13053,2012,1.2244774
13055,1997,4.8537693
13055,2002,3.5917544
13055,2007,3.514962
13055,2012,1.3936805
13057,1997,5.1465836
13057,2002,3.6713994
13057,2007,3.3331008
13057,2012,1.6425041
13059,1997,4.7747393
13059,2002,3.603621
13059,2007,3.0463688
13059,2012,1.4619527
13061,1997,3.6593354
13061,2002,2.9303219
13061,2007,2.698751
13061,2012,1.3183812
13063,1997,4.5069556
13063,2002,3.3084707
13063,2007,3.073015
13063,2012,1.0883124
13065,1997,2.142699
13065,2002,2.6864071
13065,2007,1.684167
13065,2012,.82269478
13067,1997,4.7874179
13067,2002,3.3973758
13067,2007,3.2223711
13067,2012,1.1781713
13069,1997,2.4660923
13069,2002,2.7693388
13069,2007,1.9589888
13069,2012,.86911529
13071,1997,2.3792262
13071,2002,2.8429768
13071,2007,1.9663212
13071,2012,.92460823
13073,1997,3.6325109
13073,2002,3.1121683
13073,2007,2.5791605
13073,2012,.80081332
13075,1997,2.3555155
13075,2002,2.8499594
13075,2007,1.9460239
13075,2012,.92532015
13077,1997,4.6722736
13077,2002,3.5064662
13077,2007,3.1942639
13077,2012,1.1532061
13079,1997,4.0485306
13079,2002,3.2626343
13079,2007,2.5070419
13079,2012,1.1533481
13081,1997,2.5506258
13081,2002,2.8091419
13081,2007,2.1593516
13081,2012,1.0099772
13083,1997,5.0863299
13083,2002,3.7679806
13083,2007,3.4418781
13083,2012,1.3835329
13085,1997,5.4464331
13085,2002,3.763787
13085,2007,3.2632668
13085,2012,1.5624638
13087,1997,2.4393451
13087,2002,2.6657052
13087,2007,1.8557439
13087,2012,.80826885
13089,1997,4.5867591
13089,2002,3.2442768
13089,2007,3.0899673
13089,2012,1.0458232
13091,1997,2.3515246
13091,2002,2.6269212
13091,2007,2.0425632
13091,2012,.86762941
13093,1997,3.3730562
13093,2002,2.7890646
13093,2007,2.1624408
13093,2012,1.0269949
13095,1997,2.6607051
13095,2002,2.7535703
13095,2007,2.1539905
13095,2012,.9854067
13097,1997,4.6850181
13097,2002,3.3936777
13097,2007,3.2355273
13097,2012,1.1659707
13099,1997,3.7882643
13099,2002,2.7328131
13099,2007,2.5334837
13099,2012,1.2824727
13101,1997,2.6563349
13101,2002,2.9976869
13101,2007,1.7876476
13101,2012,.90601277
13103,1997,2.4528449
13103,2002,2.8000507
13103,2007,1.9588364
13103,2012,1.0578786
13105,1997,4.6425095
13105,2002,3.5391905
13105,2007,2.8979974
13105,2012,1.3784268
13107,1997,2.3425498
13107,2002,2.6115117
13107,2007,1.953476
13107,2012,.81002641
13109,1997,2.3184719
13109,2002,2.6712852
13109,2007,1.9244095
13109,2012,.8646422
13111,1997,6.7454691
13111,2002,3.7117081
13111,2007,3.2790101
13111,2012,1.6700867
13113,1997,4.6491389
13113,2002,3.463366
13113,2007,3.1684096
13113,2012,1.114454
13115,1997,4.4020591
13115,2002,3.3254898
13115,2007,3.5499778
13115,2012,1.4603963
13117,1997,5.1954684
13117,2002,3.6782007
13117,2007,3.2258613
13117,2012,1.503069
13119,1997,4.7606831
13119,2002,3.5587146
13119,2007,2.9344702
13119,2012,1.3521632
13121,1997,4.5586238
13121,2002,3.0589998
13121,2007,3.250402
13121,2012,1.0826334
13123,1997,6.0926929
13123,2002,3.9259429
13123,2007,3.5014067
13123,2012,1.693926
13125,1997,3.839396
13125,2002,3.319066
13125,2007,2.6781354
13125,2012,.9531945
13127,1997,2.1711721
13127,2002,2.8359535
13127,2007,1.7731686
13127,2012,.78920954
13129,1997,5.4211488
13129,2002,3.8980701
13129,2007,3.5804141
13129,2012,1.7611167
13131,1997,2.4109533
13131,2002,2.7166572
13131,2007,1.8423241
13131,2012,.81040257
13133,1997,4.3731089
13133,2002,3.3755255
13133,2007,2.8532906
13133,2012,.89336878
13135,1997,4.9479365
13135,2002,3.5900686
13135,2007,3.1871276
13135,2012,1.4505615
13137,1997,5.0141125
13137,2002,3.6115925
13137,2007,3.0183299
13137,2012,1.3804477
13139,1997,5.1690264
13139,2002,3.717248
13139,2007,3.1930974
13139,2012,1.4822912
13141,1997,4.0244155
13141,2002,3.336452
13141,2007,2.7382987
13141,2012,.95221275
13143,1997,4.6926847
13143,2002,3.4736369
13143,2007,3.2749019
13143,2012,1.2923851
13145,1997,4.6623106
13145,2002,3.5169857
13145,2007,3.1093562
13145,2012,1.2924877
13147,1997,4.6723943
13147,2002,3.5572839
13147,2007,2.9221528
13147,2012,1.3211409
13149,1997,4.6659889
13149,2002,3.5696568
13149,2007,3.2428689
13149,2012,1.1823159
13151,1997,4.5166631
13151,2002,3.3609657
13151,2007,3.0225985
13151,2012,1.0034076
13153,1997,3.6415155
13153,2002,3.1525238
13153,2007,2.2973452
13153,2012,1.0300735
13155,1997,2.4578831
13155,2002,2.8453543
13155,2007,1.9839675
13155,2012,.93818575
13157,1997,4.9303427
13157,2002,3.6487086
13157,2007,3.0972447
13157,2012,1.4420092
13159,1997,4.3924265
13159,2002,3.4110086
13159,2007,2.8855379
13159,2012,1.0038718
13161,1997,2.4056127
13161,2002,2.7396736
13161,2007,1.9771771
13161,2012,.86602902
13163,1997,3.2224128
13163,2002,2.6203156
13163,2007,1.9502901
13163,2012,.77520728
13165,1997,2.513253
13165,2002,2.5846422
13165,2007,1.946666
13165,2012,.79413837
13167,1997,3.1015937
13167,2002,2.6548424
13167,2007,1.9781226
13167,2012,.83943766
13169,1997,4.0197263
13169,2002,3.4610367
13169,2007,2.5978897
13169,2012,1.0782107
13171,1997,4.3541565
13171,2002,3.5099998
13171,2007,2.9745586
13171,2012,1.1192607
13173,1997,2.1614912
13173,2002,2.7314236
13173,2007,1.7296497
13173,2012,.87209237
13175,1997,3.1369331
13175,2002,2.728864
13175,2007,2.0681238
13175,2012,.86074084
13177,1997,2.8780854
13177,2002,2.9403064
13177,2007,2.2827814
13177,2012,1.0651048
13179,1997,2.3332274
13179,2002,2.8003407
13179,2007,1.8974583
13179,2012,1.009801
13181,1997,4.3469129
13181,2002,3.4104862
13181,2007,2.7955325
13181,2012,1.3556032
13183,1997,2.2583561
13183,2002,2.7524371
13183,2007,1.861104
13183,2012,.9272927
13185,1997,2.1410639
13185,2002,2.6441634
13185,2007,1.6729996
13185,2012,.84523141
13187,1997,5.5214863
13187,2002,3.7924442
13187,2007,3.2418492
13187,2012,1.5540738
13189,1997,3.9941149
13189,2002,3.1895461
13189,2007,2.6387193
13189,2012,.83561504
13191,1997,2.213064
13191,2002,2.7456481
13191,2007,1.813158
13191,2012,.86580622
13193,1997,3.5579801
13193,2002,2.93012
13193,2007,2.2221322
13193,2012,1.0182841
13195,1997,4.8195243
13195,2002,3.5966675
13195,2007,3.0007229
13195,2012,1.4374593
13197,1997,4.0999742
13197,2002,2.943511
13197,2007,2.5226138
13197,2012,1.2426475
13199,1997,4.7025313
13199,2002,3.7162242
13199,2007,3.1844695
13199,2012,1.1394781
13201,1997,3.0116823
13201,2002,2.8089862
13201,2007,2.0742915
13201,2012,.8540684
13205,1997,2.6013374
13205,2002,2.7879057
13205,2007,2.0100207
13205,2012,.92570239
13207,1997,4.2366347
13207,2002,3.492918
13207,2007,2.8123796
13207,2012,1.1025317
13209,1997,2.3703868
13209,2002,2.6623299
13209,2007,1.9605483
13209,2012,.83050025
13211,1997,4.534801
13211,2002,3.4447138
13211,2007,2.9428413
13211,2012,.95814174
13213,1997,6.0039225
13213,2002,4.1339898
13213,2007,3.7289412
13213,2012,1.7898219
13215,1997,4.4970555
13215,2002,3.4231176
13215,2007,3.0020835
13215,2012,1.3039424
13217,1997,4.5821018
13217,2002,3.4384656
13217,2007,3.0068088
13217,2012,1.0063759
13219,1997,4.7741451
13219,2002,3.599273
13219,2007,3.0580192
13219,2012,1.4677889
13221,1997,4.7122369
13221,2002,3.5560505
13221,2007,2.9632769
13221,2012,1.4191655
13223,1997,4.6779981
13223,2002,3.3936319
13223,2007,3.2806988
13223,2012,1.2493359
13225,1997,3.844053
13225,2002,3.3442383
13225,2007,2.4636905
13225,2012,1.1208096
13227,1997,5.5215454
13227,2002,3.8127594
13227,2007,3.3740044
13227,2012,1.6513859
13229,1997,2.2029366
13229,2002,2.7124436
13229,2007,1.782559
13229,2012,.79296851
13231,1997,4.5704536
13231,2002,3.5895717
13231,2007,3.1218104
13231,2012,1.1018983
13233,1997,4.569396
13233,2002,3.3666415
13233,2007,3.3623924
13233,2012,1.3506136
13235,1997,3.1906419
13235,2002,2.7504356
13235,2007,2.086529
13235,2012,.91084522
13237,1997,4.2430453
13237,2002,3.3286283
13237,2007,2.7937677
13237,2012,.94755471
13239,1997,3.6202006
13239,2002,2.9356658
13239,2007,2.7196999
13239,2012,1.3153226
13241,1997,4.7306895
13241,2002,3.4483345
13241,2007,2.853451
13241,2012,1.2481962
13243,1997,3.275764
13243,2002,2.9366052
13243,2007,2.6918626
13243,2012,1.3196006
13245,1997,3.0578754
13245,2002,2.8910213
13245,2007,2.3760564
13245,2012,.76510882
13247,1997,4.6266646
13247,2002,3.4081168
13247,2007,3.0553172
13247,2012,.98567986
13249,1997,4.0510783
13249,2002,2.9745033
13249,2007,2.4891863
13249,2012,1.3424709
13251,1997,2.4912107
13251,2002,2.6048195
13251,2007,1.9432284
13251,2012,.82292795
13253,1997,3.1322105
13253,2002,2.2743306
13253,2007,1.9050261
13253,2012,.75583512
13255,1997,4.4526052
13255,2002,3.4723969
13255,2007,3.0509322
13255,2012,1.0678266
13257,1997,4.6409664
13257,2002,3.4531415
13257,2007,2.8440619
13257,2012,1.2825593
13259,1997,3.3038037
13259,2002,2.932255
13259,2007,2.6846728
13259,2012,1.3120159
13261,1997,2.6832697
13261,2002,2.890152
13261,2007,2.261838
13261,2012,1.0478767
13263,1997,4.4709663
13263,2002,3.466259
13263,2007,2.772073
13263,2012,1.2302849
13265,1997,4.3503604
13265,2002,3.3461039
13265,2007,2.8113756
13265,2012,.862957
13267,1997,2.3575451
13267,2002,2.7148175
13267,2007,1.9367452
13267,2012,.89109159
13269,1997,4.3351254
13269,2002,3.4664907
13269,2007,2.7685277
13269,2012,1.2898806
13271,1997,2.3152142
13271,2002,2.6529517
13271,2007,1.9631878
13271,2012,.82248062
13273,1997,2.9082019
13273,2002,2.9360383
13273,2007,2.3132548
13273,2012,1.0718888
13275,1997,2.428782
13275,2002,2.7752357
13275,2007,1.8798416
13275,2012,.91867089
13277,1997,2.4403751
13277,2002,2.8309505
13277,2007,1.9796891
13277,2012,.93283391
13279,1997,2.3055012
13279,2002,2.609586
13279,2007,1.9149259
13279,2012,.83778006
13281,1997,5.6176486
13281,2002,3.84935
13281,2007,3.226685
13281,2012,1.5420755
13283,1997,2.3835788
13283,2002,2.6404765
13283,2007,1.9713943
13283,2012,.7994858
13285,1997,4.6579466
13285,2002,3.6817679
13285,2007,3.3395295
13285,2012,1.2260653
13287,1997,2.4923744
13287,2002,2.8342814
13287,2007,2.0133479
13287,2012,.94811893
13289,1997,3.4907801
13289,2002,3.0817652
13289,2007,2.2230434
13289,2012,1.0189474
13291,1997,6.0207429
13291,2002,3.8448358
13291,2007,3.329473
13291,2012,1.5742066
13293,1997,4.4655609
13293,2002,3.6734343
13293,2007,3.0365434
13293,2012,1.1930349
13295,1997,5.4850736
13295,2002,4.0102849
13295,2007,3.6659982
13295,2012,1.8086418
13297,1997,4.7222118
13297,2002,3.4939744
13297,2007,3.0285103
13297,2012,1.0210938
13299,1997,2.1932073
13299,2002,2.7404587
13299,2007,1.7344661
13299,2012,.81159663
13301,1997,4.0442553
13301,2002,3.2325552
13301,2007,2.6705003
13301,2012,.86071151
13303,1997,3.6644964
13303,2002,3.027153
13303,2007,2.2533028
13303,2012,.87406152
13305,1997,2.2009737
13305,2002,2.7376602
13305,2007,1.8338695
13305,2012,.86548752
13307,1997,3.2608738
13307,2002,2.9644325
13307,2007,2.6882942
13307,2012,1.3110251
13309,1997,2.3691676
13309,2002,2.653702
13309,2007,1.9596516
13309,2012,.82605237
13311,1997,5.3709159
13311,2002,3.7361634
13311,2007,3.1377506
13311,2012,1.4654771
13313,1997,5.7754474
13313,2002,4.1469922
13313,2007,3.7675662
13313,2012,1.7969099
13315,1997,2.4034514
13315,2002,2.6980298
13315,2007,2.1161761
13315,2012,.95748144
13317,1997,4.5447412
13317,2002,3.5092409
13317,2007,2.8959694
13317,2012,1.3902478
13319,1997,3.5209908
13319,2002,3.0732789
13319,2007,2.235728
13319,2012,.94462174
13321,1997,2.472338
13321,2002,2.8228438
13321,2007,2.007884
13321,2012,.93934137
15001,1997,15.47865
15001,2002,13.067269
15001,2007,9.8923111
15001,2012,13.145677
15003,1997,1.0267775
15003,2002,.39394158
15003,2007,1.434399
15003,2012,1.7217902
15005,1997,2.9484427
15005,2002,3.1922336
15005,2007,4.7884779
15005,2012,10.436759
15007,1997,1.0549303
15007,2002,.38209656
15007,2007,1.3807071
15007,2012,2.000212
15009,1997,3.92237
15009,2002,4.4577045
15009,2007,5.7231517
15009,2012,11.579912
16001,1997,.30668637
16001,2012,1.1462989
16003,2007,1.2232527
16003,2012,1.1462989
16005,1997,1.1416156
16005,2002,4.3830194
16005,2007,1.4853803
16005,2012,1.251321
16007,1997,1.6285655
16007,2002,4.3497353
16007,2007,1.389812
16007,2012,1.1817487
16009,2007,1.2232527
16011,1997,1.247586
16011,2002,4.3479037
16011,2007,1.4790242
16011,2012,1.2217531
16013,1997,1.0567923
16013,2002,4.9505954
16013,2007,1.3505648
16013,2012,1.3550493
16015,1997,.30668637
16015,2012,1.1462989
16019,1997,1.6231736
16019,2002,4.3715968
16019,2007,1.4583685
16019,2012,1.2008966
16023,1997,1.0462739
16023,2002,4.9780722
16023,2007,1.3283216
16023,2012,1.4311686
16025,1997,1.067578
16025,2002,4.9414721
16025,2007,1.3505648
16025,2012,1.3005865
16027,2007,1.2232527
16027,2012,1.1462989
16029,1997,1.6052295
16029,2002,5.2481413
16029,2007,1.3915509
16029,2012,1.5107692
16031,1997,1.4475821
16031,2002,3.8532374
16031,2007,1.6579528
16031,2012,1.3512996
16033,1997,4.3133483
16033,2002,5.0357852
16033,2007,1.221529
16033,2012,1.1310166
16035,1997,4.7354465
16035,2007,1.2232527
16035,2012,.33344698
16037,1997,4.0495534
16037,2002,5.1809363
16037,2007,1.3505648
16037,2012,1.3446999
16039,1997,.30668637
16039,2012,1.1462989
16041,1997,1.5895127
16041,2002,4.099875
16041,2007,1.4347458
16041,2012,1.1824442
16043,1997,4.7193685
16043,2002,4.2602668
16043,2007,1.9834266
16043,2012,1.1989868
16045,2007,1.2232527
16045,2012,1.1462989
16047,1997,.94151914
16047,2002,3.9802992
16047,2007,2.0931554
16047,2012,1.2313684
16049,1997,4.7346063
16049,2007,1.2232527
16049,2012,.78415674
16051,1997,3.6804104
16051,2002,5.0140939
16051,2007,1.1602755
16051,2012,1.0916888
16053,1997,1.456214
16053,2002,3.8576319
16053,2007,1.6578795
16053,2012,1.3313146
16055,2007,1.2232527
16057,2007,1.2232527
16059,1997,4.2664285
16059,2002,5.1814437
16059,2007,1.3505648
16059,2012,.99989057
16061,2007,1.2232527
16061,2012,1.1462989
16063,1997,1.4393393
16063,2002,3.9066234
16063,2007,1.6461416
16063,2012,1.3324167
16065,1997,4.1132646
16065,2002,5.0401502
16065,2007,1.1432966
16065,2012,1.0463564
16067,1997,1.4140331
16067,2002,3.922884
16067,2007,1.6426808
16067,2012,1.3523799
16069,2007,1.2232527
16069,2012,1.1462989
16071,1997,1.498613
16071,2002,3.98384
16071,2007,1.5365496
16071,2012,1.1780463
16073,1997,.30668637
16073,2012,1.1462989
16075,2007,1.2232527
16075,2012,1.1462989
16077,1997,1.2247962
16077,2002,4.155829
16077,2007,1.5940762
16077,2012,1.2024058
16079,2007,1.2232527
16079,2012,.33344698
16081,1997,4.5019307
16081,2002,4.3103442
16081,2007,1.8205043
16081,2012,1.3126379
16083,1997,1.4783126
